,Unnamed: 0,id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_hashtags,location,text_clean,tb_sentiment_polarity,tb_sentiment_subjectivity,textBlob_sentiment,vader_compound,vader_pos,vader_neg,vader_neu,V_Sentiment
65707,65707,1.15784e+18,188224479.0,How do we promote #ClimateJustice? We must invest in responses that prioritize the protection of the most vulnerable people in our #community. Thank you @KamalaHarris &amp; @AOC for your #leadership to address #equity and #climatechange. ,3,https://twitter.com/LaurenSorkin18/status/1157843628611592192,2019-08-04 02:40:07+00:00,Sun Aug 04 02:40:07 +0000 2019,6,@KamalaHarris @AOC,#ClimateJustice #community #leadership #equity #climatechange,,https://twitter.com/AOC/status/1155932298677612544,#climatechange,"Washington, USA",How do we promote ClimateJustice We must invest in responses that prioritize the protection of the most vulnerable people in our community Thank you KamalaHarris amp AOC for your leadership to address equity and climatechange ,0.0,0.5,positive,0.4417,0.13,0.055999999999999994,0.8140000000000001,Positive
66361,66361,1.13343e+18,258804648.0,"Dear @AOC, please don’t blame today’s pending tornadoes in PA on #climatechange, this is the time of year PA get tornadoes",0,https://twitter.com/AtmosFeerick/status/1133426621938130944,2019-05-28 17:35:39+00:00,Tue May 28 17:35:39 +0000 2019,0,@AOC,#climatechange,,,#climatechange,"Washington, USA",Dear AOC please don’t blame today’s pending tornadoes in PA on climatechange this is the time of year PA get tornadoes,0.0,0.0,positive,0.3612,0.19399999999999998,0.095,0.711,Positive
66446,66446,1.13025e+18,2342590009.0,"Every movement deserves its own cocktail: the “Green New Deal,” a cool drink for a hot planet. At Hill Prince in Washington, DC, bartender Trip shows off the cocktail that he will enter in competition Sunday eve at The Wharf in DC. #GreenNewDeal #climatechange @AOC @sunrisemvmt",0,https://twitter.com/NickySundt/status/1130248651073294336,2019-05-19 23:07:32+00:00,Sun May 19 23:07:32 +0000 2019,1,@AOC @sunrisemvmt,#GreenNewDeal #climatechange,,,#climatechange,"Washington, USA",Every movement deserves its own cocktail the “Green New Deal” a cool drink for a hot planet At Hill Prince in Washington DC bartender Trip shows off the cocktail that he will enter in competition Sunday eve at The Wharf in DC GreenNewDeal climatechange AOC sunrisemvmt,0.22727272727272724,0.6509090909090911,positive,0.3182,0.051,0.0,0.9490000000000001,Positive
66473,66473,1.12868e+18,18981878.0,"Climate change “is the moral, the national security, public health, economic, and environmental issue of our time.” #GreenNewDeal #ClimateChange @AGU_Eos @theAGU @sunrisemvmt @SenMarkey @AOC @SenSanders https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd",11,https://twitter.com/RandyShowstack/status/1128680468298248192,2019-05-15 15:16:08+00:00,Wed May 15 15:16:08 +0000 2019,30,@AGU_Eos @theAGU @sunrisemvmt @SenMarkey @AOC @SenSanders,#GreenNewDeal #ClimateChange,,https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd,#climatechange,"Washington, USA",Climate change “is the moral the national security public health economic and environmental issue of our time” GreenNewDeal ClimateChange AGUEos theAGU sunrisemvmt SenMarkey AOC SenSanders newdealbackersrouseenthusiasticcrowd,0.06666666666666668,0.1722222222222222,positive,0.34,0.08800000000000001,0.0,0.912,Positive
66481,66481,1.12848e+18,18981878.0,"Climate change “is the moral, the national security, public health, economic, and environmental issue of our time.” #GreenNewDeal #ClimateChange @AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey",2,https://twitter.com/RandyShowstack/status/1128476827595546624,2019-05-15 01:46:56+00:00,Wed May 15 01:46:56 +0000 2019,2,@AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey,#GreenNewDeal #ClimateChange,,https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd,#climatechange,"Washington, USA",Climate change “is the moral the national security public health economic and environmental issue of our time” GreenNewDeal ClimateChange AGUEos theAGU sunrisemvmt AOC SenSanders SenMarkey,0.06666666666666668,0.1722222222222222,positive,0.34,0.091,0.0,0.909,Positive
66488,66488,1.12838e+18,18981878.0,"Climate change “is the moral, the national security, public health, economic, and environmental issue of our time.” #GreenNewDeal #ActOnClimate #ClimateChange @AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd",3,https://twitter.com/RandyShowstack/status/1128382221096816641,2019-05-14 19:31:00+00:00,Tue May 14 19:31:00 +0000 2019,4,@AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey,#GreenNewDeal #ActOnClimate #ClimateChange,,https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd,#climatechange,"Washington, USA",Climate change “is the moral the national security public health economic and environmental issue of our time” GreenNewDeal ActOnClimate ClimateChange AGUEos theAGU sunrisemvmt AOC SenSanders SenMarkey newdealbackersrouseenthusiasticcrowd,0.06666666666666668,0.1722222222222222,positive,0.34,0.085,0.0,0.915,Positive
66498,66498,1.1283e+18,54239985.0,"The moments that pumped up the crowd @sunrisemvmt's #GreenNewDeal rally, from @AOC's speech to others, weren't the wonky details about making building more efficient. They were the comments about tackling racism/injustice along side #climatechange + jabs at fossil fuel companies",1,https://twitter.com/Zhirji28/status/1128300980481798145,2019-05-14 14:08:11+00:00,Tue May 14 14:08:11 +0000 2019,2,@sunrisemvmt @AOC,#GreenNewDeal #climatechange,,,#climatechange,"Washington, USA",The moments that pumped up the crowd sunrisemvmts GreenNewDeal rally from AOCs speech to others werent the wonky details about making building more efficient They were the comments about tackling racisminjustice along side climatechange  jabs at fossil fuel companies,0.1,0.4,positive,0.4754,0.075,0.0,0.925,Positive
66517,66517,1.12782e+18,15337932.0,Kinda like this? https://www.breitbart.com/politics/2019/05/12/ocasio-cortez-climate-change-destroy-earth-12-years-claim-not-literal/ @BreitbartNews @RepAOC @AOC #climatechange #dryhumor #satire,0,https://twitter.com/aaronjhill/status/1127821673900544000,2019-05-13 06:23:35+00:00,Mon May 13 06:23:35 +0000 2019,0,@BreitbartNews @RepAOC @AOC,#climatechange #dryhumor #satire,,https://www.breitbart.com/politics/2019/05/12/ocasio-cortez-climate-change-destroy-earth-12-years-claim-not-literal/,#climatechange,"Washington, USA",Kinda like this cortezclimatechangedestroyearth12yearsclaimnotliteral BreitbartNews RepAOC AOC climatechange dryhumor satire,0.0,0.0,positive,0.2975,0.19699999999999998,0.0,0.8029999999999999,Positive
66650,66650,1.12297e+18,475457396.0,"Happy to see that @BetoORourke has introduced his own ""Green New Deal"" initiative! http://bit.ly/2GQ5VnS #climatechange #GreenNewDeal @AOC",0,https://twitter.com/MarkLStout/status/1122970971919532034,2019-04-29 21:08:38+00:00,Mon Apr 29 21:08:38 +0000 2019,0,@BetoORourke @AOC,#climatechange #GreenNewDeal,,http://bit.ly/2GQ5VnS,#climatechange,"Washington, USA",Happy to see that BetoORourke has introduced his own Green New Deal initiative  climatechange GreenNewDeal AOC,0.3340909090909091,0.6886363636363636,positive,0.5719,0.198,0.0,0.802,Positive
66891,66891,1.11234e+18,9.43e+17,"Just wanted to say we need to take #ClimateAction! @realDonaldTrump, it is important to protect the environment and ensure a renewable future by going with @AOC’s #GreenNewDeal. #ClimateChange is real!",0,https://twitter.com/IsaacWebHar/status/1112344680426024960,2019-03-31 13:23:32+00:00,Sun Mar 31 13:23:32 +0000 2019,2,@realDonaldTrump @AOC,#ClimateAction #GreenNewDeal #ClimateChange,,,#climatechange,"Washington, USA",Just wanted to say we need to take ClimateAction realDonaldTrump it is important to protect the environment and ensure a renewable future by going with AOC’s GreenNewDeal ClimateChange is real,0.20000000000000004,0.475,positive,0.7184,0.212,0.0,0.7879999999999999,Positive
67066,67066,1.10479e+18,7.97e+17,AOC Surprised by Bill Nye at SXSW @AOC Great dialogue: #AOC and Bill Nye (the Science Guy) about #climatechange. She warned against “viewing progress as a loss instead of as an investment.” “When we all invest...the wealth is for all of us too.” ,0,https://twitter.com/VictoriaBaldas2/status/1104786382927597571,2019-03-10 16:49:34+00:00,Sun Mar 10 16:49:34 +0000 2019,0,@AOC,#AOC #climatechange,,http://youtu.be/jaSIgln0gwc,#climatechange,"Washington, USA",AOC Surprised by Bill Nye at SXSW AOC Great dialogue AOC and Bill Nye the Science Guy about climatechange She warned against “viewing progress as a loss instead of as an investment” “When we all invest wealth is for all of us too” ,0.45,0.825,positive,0.8225,0.22899999999999998,0.084,0.687,Positive
67140,67140,1.20494e+18,159090356.0,"Thank you @USRepMikeDoyle, @AOC, @RashidaTlaib &amp; @Ilhan for voting against #SpaceForce while our kids' education is underfunded/we need #GreenNewDeal, Americans are hungry/need clean water/safe transportation, etc. ",4,https://twitter.com/smaystein/status/1204940606230929409,2019-12-12 01:46:41+00:00,Thu Dec 12 01:46:41 +0000 2019,5,@USRepMikeDoyle @AOC @RashidaTlaib @Ilhan,#SpaceForce #GreenNewDeal,,https://twitter.com/TwinklingTania/status/1204925179702341632,#greennewdeal,"Washington, USA",Thank you USRepMikeDoyle AOC RashidaTlaib amp Ilhan for voting against SpaceForce while our kids education is underfundedwe need GreenNewDeal Americans are hungryneed clean watersafe transportation etc ,0.3666666666666667,0.7000000000000001,positive,0.6369,0.17800000000000002,0.0,0.8220000000000001,Positive
67188,67188,1.19815e+18,86438480.0,@SenSanders and @SenWarren should run as a Dream Team to rebuild the American Dream that @realDonaldTrump and @GOP has sold for 30 pieces of silver! #Medicare4All #education #GreenNewDeal are only possible with God. @AOC @NextGenAmerica @sunrisemvmt @IndivisibleTeam @BetteMidler,0,https://twitter.com/CharlesBullar/status/1198146651048820737,2019-11-23 07:49:56+00:00,Sat Nov 23 07:49:56 +0000 2019,0,@SenSanders @SenWarren @realDonaldTrump @GOP @AOC @NextGenAmerica @sunrisemvmt @IndivisibleTeam @BetteMidler,#Medicare4All #education #GreenNewDeal,,,#greennewdeal,"Washington, USA",SenSanders and SenWarren should run as a Dream Team to rebuild the American Dream that realDonaldTrump and GOP has sold for 30 pieces of silver Medicare4All education GreenNewDeal are only possible with God AOC NextGenAmerica sunrisemvmt IndivisibleTeam BetteMidler,0.0,0.6666666666666666,positive,0.6249,0.152,0.0,0.848,Positive
67196,67196,1.19726e+18,86438480.0,#debate #tyt @SenWarren and @SenSanders announce you’re running together to save our Mother Earth and pass Common Sense Legislation #GreenNewDeal @AOC @Ilhan @itsJeffTiedrich @sunrisemvmt @NextGenAmerica @ClimateReality @MikeHudema,1,https://twitter.com/CharlesBullar/status/1197260428251930624,2019-11-20 21:08:24+00:00,Wed Nov 20 21:08:24 +0000 2019,0,@SenWarren @SenSanders @AOC @Ilhan @itsJeffTiedrich @sunrisemvmt @NextGenAmerica @ClimateReality @MikeHudema,#debate #tyt #GreenNewDeal,,,#greennewdeal,"Washington, USA",debate tyt SenWarren and SenSanders announce you’re running together to save our Mother Earth and pass Common Sense Legislation GreenNewDeal AOC Ilhan itsJeffTiedrich sunrisemvmt NextGenAmerica ClimateReality MikeHudema,-0.3,0.5,negative,0.4939,0.11,0.0,0.89,Positive
67228,67228,1.19534e+18,18208368.0,Get the details of @AOC @RepAOC @BernieSanders @SenSanders #GreenNewDeal for public housing legislation announced yesterday in this great write up from my go-to source for #ClimateCrisis news @ourdailyplanet,2,https://twitter.com/kurtbardella/status/1195339617303695360,2019-11-15 13:55:47+00:00,Fri Nov 15 13:55:47 +0000 2019,4,@AOC @RepAOC @BernieSanders @SenSanders @ourdailyplanet,#GreenNewDeal #ClimateCrisis,,https://www.ourdailyplanet.com/story/bernie-sanders-and-aoc-release-a-green-new-plan-for-public-housing/,#greennewdeal,"Washington, USA",Get the details of AOC RepAOC BernieSanders SenSanders GreenNewDeal for public housing legislation announced yesterday in this great write up from my goto source for ClimateCrisis news ourdailyplanet,0.4,0.4083333333333333,positive,0.7073,0.153,0.0,0.847,Positive
67232,67232,1.19501e+18,33136420.0,"This report & analysis from @DataProgress on @AOC &amp; @BernieSanders new #GreenNewDeal for public housing bill is remarkable. The left has long needed think thanks that can back up our demands with data, analysis, polling &amp; more. Now we’ve got one. ",47,https://twitter.com/evanlweber/status/1195009515869163522,2019-11-14 16:04:05+00:00,Thu Nov 14 16:04:05 +0000 2019,158,@DataProgress @AOC @BernieSanders,#GreenNewDeal,,https://www.dataforprogress.org/green-new-deal-public-housing,#greennewdeal,"Washington, USA",This report  analysis from DataProgress on AOC amp BernieSanders new GreenNewDeal for public housing bill is remarkable The left has long needed think thanks that can back up our demands with data analysis polling amp more Now we’ve got one ,0.19204545454545452,0.29640151515151514,positive,0.7579,0.146,0.0,0.8540000000000001,Positive
67233,67233,1.19501e+18,276209711.0,"It just keeps getting better! Thank you, @BernieSanders &amp; @AOC! #Bernie2020 #GreenNewDeal ",0,https://twitter.com/sunstretch/status/1195006973596635136,2019-11-14 15:53:59+00:00,Thu Nov 14 15:53:59 +0000 2019,1,@BernieSanders @AOC,#Bernie2020 #GreenNewDeal,,https://twitter.com/SenSanders/status/1194993017167470598,#greennewdeal,"Washington, USA",It just keeps getting better Thank you BernieSanders amp AOC Bernie2020 GreenNewDeal ,0.5,0.5,positive,0.6597,0.35100000000000003,0.0,0.649,Positive
67234,67234,1.195e+18,33136420.0,Very awesome to see this op-Ed in @NYDailyNews from @sunrisemvmt’s very own @x3Marcela_ on @AOC &amp; @BernieSanders #GreenNewDeal for Public Housing legislation that drops today. ,7,https://twitter.com/evanlweber/status/1195003607617277952,2019-11-14 15:40:36+00:00,Thu Nov 14 15:40:36 +0000 2019,32,@NYDailyNews @sunrisemvmt @x3Marcela_ @AOC @BernieSanders,#GreenNewDeal,,https://www.nydailynews.com/opinion/ny-oped-public-housing-needs-its-own-green-new-deal-20191114-b3aliheyqvc6ll425rcb7tg5cq-story.html,#greennewdeal,"Washington, USA",Very awesome to see this opEd in NYDailyNews from sunrisemvmt’s very own x3Marcela on AOC amp BernieSanders GreenNewDeal for Public Housing legislation that drops today ,0.5933333333333334,0.6888888888888891,positive,0.659,0.155,0.0,0.845,Positive
67262,67262,1.19148e+18,33136420.0,".@SpeakerPelosi: “you can’t win the Midwest on the #GreenNewDeal!” @sunrisemvmt, @usclimatestrike, @BernieSanders, &amp; @AOC: hold our ",19,https://twitter.com/evanlweber/status/1191477378100400128,2019-11-04 22:08:38+00:00,Mon Nov 04 22:08:38 +0000 2019,86,@SpeakerPelosi @sunrisemvmt @usclimatestrike @BernieSanders @AOC,#GreenNewDeal,,https://twitter.com/BernieSanders/status/1191418909041319937,#greennewdeal,"Washington, USA",SpeakerPelosi “you can’t win the Midwest on the GreenNewDeal” sunrisemvmt usclimatestrike BernieSanders amp AOC hold our ,0.8,0.4,positive,0.5859,0.20199999999999999,0.0,0.7979999999999999,Positive
67266,67266,1.18997e+18,67612531.0,"Time to endorse @BernieSanders if you really feel this strongly. Only he has a comprehensive #GreenNewDeal to save this planet and create new jobs &amp; opportunities for the working-class. @AOC stands with @SenSanders &amp; the #GND. Will you, @JayInslee? #NotMeUs",2,https://twitter.com/echarlie429/status/1189968443258355713,2019-10-31 18:12:40+00:00,Thu Oct 31 18:12:40 +0000 2019,6,@BernieSanders @AOC @SenSanders @JayInslee,#GreenNewDeal #GND #NotMeUs,,https://twitter.com/JayInslee/status/1189634931032346624,#greennewdeal,"Washington, USA",Time to endorse BernieSanders if you really feel this strongly Only he has a comprehensive GreenNewDeal to save this planet and create new jobs amp opportunities for the workingclass AOC stands with SenSanders amp the GND Will you JayInslee NotMeUs,0.11212121212121212,0.5515151515151515,positive,0.917,0.311,0.0,0.6890000000000001,Positive
67309,67309,1.18378e+18,1.09e+18,"Dear @AOC, What little faith you have: -IN UR #GreenNewDeal &amp; -IN YOUR ABILITY as a member of the #HouseOfRepresentatives to PASS ANY BILLS INTO #LAW Maybe being a member of #Congress is too much for you. Are you OK? Do you need help? Is this #SeeSomethingSaySomething Moment?",6,https://twitter.com/moderateRepand1/status/1183775516811247616,2019-10-14 16:04:11+00:00,Mon Oct 14 16:04:11 +0000 2019,6,@AOC,#GreenNewDeal #HouseOfRepresentatives #LAW #Congress #SeeSomethingSaySomething,,https://twitter.com/DavidJHarrisJr/status/1183735487367913472,#greennewdeal,"Washington, USA",Dear AOC What little faith you have IN UR GreenNewDeal amp IN YOUR ABILITY as a member of the HouseOfRepresentatives to PASS ANY BILLS INTO LAW Maybe being a member of Congress is too much for you Are you OK Do you need help Is this SeeSomethingSaySomething Moment,0.1708333333333333,0.4,positive,0.9148,0.251,0.0,0.7490000000000001,Positive
67312,67312,1.18348e+18,28350888.0,"The @AOC version could likely be improved, but I agree with some form of #GreenNewDeal as well as @ewarren’s call for a #BlueNewDeal. Again though, we are now discussing #policy, not #science. You cannot conflate the two. #FireDrillFriday",0,https://twitter.com/arlohemphill/status/1183476079970914306,2019-10-13 20:14:20+00:00,Sun Oct 13 20:14:20 +0000 2019,1,@AOC @ewarren,#GreenNewDeal #BlueNewDeal #policy #science #FireDrillFriday,,,#greennewdeal,"Washington, USA",The AOC version could likely be improved but I agree with some form of GreenNewDeal as well as ewarren’s call for a BlueNewDeal Again though we are now discussing policy not science You cannot conflate the two FireDrillFriday,0.0,1.0,positive,0.7876,0.19399999999999998,0.0,0.8059999999999999,Positive
67314,67314,1.18341e+18,1.09e+18,@AOC tries #ScaringKids they've got 12yrs LEFT Now EMOTIONAL ATTACK GOV'T RUN #GREENNEWDEAL ISN'T World's SAVIOR #CLIMATECHANGE INVENTION LIKE #SolarBlinds &amp; Windows #SolarRoads #AlgaeCO2CarbonFibers create Steel-like BEAMS light as ALUMINUM #CO2Scrubbers #SuperCapacitorBattery https://twitter.com/OnlyGod4ever/status/1183238308022800385,1,https://twitter.com/moderateRepand1/status/1183405002532016128,2019-10-13 15:31:53+00:00,Sun Oct 13 15:31:53 +0000 2019,1,@AOC,#ScaringKids #GREENNEWDEAL #CLIMATECHANGE #SolarBlinds #SolarRoads #AlgaeCO2CarbonFibers #CO2Scrubbers #SuperCapacitorBattery,,https://twitter.com/OnlyGod4ever/status/1183238308022800385,#greennewdeal,"Washington, USA",AOC tries ScaringKids theyve got 12yrs LEFT Now EMOTIONAL ATTACK GOVT RUN GREENNEWDEAL ISNT Worlds SAVIOR CLIMATECHANGE INVENTION LIKE SolarBlinds amp Windows SolarRoads AlgaeCO2CarbonFibers create Steellike BEAMS light as ALUMINUM CO2Scrubbers SuperCapacitorBattery ,0.07500000000000001,0.4375,positive,0.4278,0.19399999999999998,0.09699999999999999,0.7090000000000001,Positive
67327,67327,1.18129e+18,19532134.0,I'm following @RudyGiuliani very closely on the Biden scandal. Got paid to pump money into Ukrainian oil with tax payer money. Trump wins and opens U.S. oil. Then here comes @AOC +3 pushing the #GreenNewDeal. Where did AOC get her money to run for office? Tips? ,2,https://twitter.com/MarkInTombstone/status/1181285604677603334,2019-10-07 19:10:10+00:00,Mon Oct 07 19:10:10 +0000 2019,2,@RudyGiuliani @AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",Im following RudyGiuliani very closely on the Biden scandal Got paid to pump money into Ukrainian oil with tax payer money Trump wins and opens  oil Then here comes AOC 3 pushing the GreenNewDeal Where did AOC get her money to run for office Tips ,0.16666666666666666,0.20000000000000004,positive,0.2023,0.076,0.06,0.8640000000000001,Positive
67512,67512,1.16469e+18,16240376.0,"When I was in Nancy Pelosi’s office last November with Sunrise, I remember how the energy soared when @AOC entered the room. It felt exciting and high stakes. Little did I know that moment would change history forever. Ushering in the nationwide demand for the #GreenNewDeal.",9,https://twitter.com/BeccaRast/status/1164694358362402817,2019-08-23 00:22:28+00:00,Fri Aug 23 00:22:28 +0000 2019,63,@AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",When I was in Nancy Pelosi’s office last November with Sunrise I remember how the energy soared when AOC entered the room It felt exciting and high stakes Little did I know that moment would change history forever Ushering in the nationwide demand for the GreenNewDeal,0.06812499999999999,0.4766666666666667,positive,0.5859,0.113,0.032,0.855,Positive
67547,67547,1.15744e+18,20863905.0,"Well that’s an irresponsible and misleading headline, @NBCNews . Maybe add a few words to the headline to clarify that they’re leaving to work on her re-election campaign and a non profit supporting her #GreenNewDeal . They’re not abandoning her. @AOC",0,https://twitter.com/Elemmiir/status/1157439181276233728,2019-08-02 23:52:59+00:00,Fri Aug 02 23:52:59 +0000 2019,0,@NBCNews @AOC,#GreenNewDeal,,https://twitter.com/NBCNews/status/1157437197248794624,#greennewdeal,"Washington, USA",Well that’s an irresponsible and misleading headline NBCNews  Maybe add a few words to the headline to clarify that they’re leaving to work on her reelection campaign and a non profit supporting her GreenNewDeal  They’re not abandoning her AOC,0.024999999999999998,0.175,positive,0.5399,0.21600000000000003,0.12,0.664,Positive
67566,67566,1.15523e+18,21595206.0,"Loving your outdoor office space, @AOC #GreenNewDeal – at United States Capitol",0,https://twitter.com/karishma_oza/status/1155230968875245568,2019-07-27 21:38:20+00:00,Sat Jul 27 21:38:20 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",Loving your outdoor office space AOC GreenNewDeal – at United States Capitol,0.6,0.95,positive,0.7717,0.42700000000000005,0.0,0.573,Positive
67583,67583,1.15081e+18,592403411.0,.@tomfriedman — why not write about @JayInslee and his top-rated climate plan as the best possible practical way forward for a #GreenNewDeal promoted by the likes of @AOC and others? The disconnect is puzzling to me.,1,https://twitter.com/EricOrts/status/1150814495494803456,2019-07-15 17:08:51+00:00,Mon Jul 15 17:08:51 +0000 2019,0,@tomfriedman @JayInslee @AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",tomfriedman — why not write about JayInslee and his toprated climate plan as the best possible practical way forward for a GreenNewDeal promoted by the likes of AOC and others The disconnect is puzzling to me,0.5,0.65,positive,0.8689,0.24,0.0,0.76,Positive
67600,67600,1.14729e+18,96570887.0,@AOC Great to meet you today and talk about real issues. #GreenNewDeal ,0,https://twitter.com/EdHernandez_19/status/1147294784761057280,2019-07-06 00:02:47+00:00,Sat Jul 06 00:02:47 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",AOC Great to meet you today and talk about real issues GreenNewDeal ,0.5,0.525,positive,0.6249,0.272,0.0,0.728,Positive
67605,67605,1.14648e+18,592403411.0,"Here’s how those favoring a #GreenNewDeal can support it in the Dem primary for President. @AOC and others should demand that candidates adopt the plan by Gov @JayInslee which Greenpeace gives an A. Get it done! At present, @SenKamalaHarris gets a C....",0,https://twitter.com/EricOrts/status/1146476881878929408,2019-07-03 17:52:43+00:00,Wed Jul 03 17:52:43 +0000 2019,0,@AOC @JayInslee @SenKamalaHarris,#GreenNewDeal,,https://www.greenpeace.org/usa/climate2020/,#greennewdeal,"Washington, USA",Here’s how those favoring a GreenNewDeal can support it in the Dem primary for President AOC and others should demand that candidates adopt the plan by Gov JayInslee which Greenpeace gives an A Get it done At present SenKamalaHarris gets a C,0.2,0.25,positive,0.6908,0.16899999999999998,0.035,0.7959999999999999,Positive
67610,67610,1.14548e+18,32311705.0,.@AOC You have nothing to prove to Trump’s apprentice. You are an example for our daughters and our boys as well. #RoleModel #GreenNewDeal #AOC,0,https://twitter.com/JavierEBS/status/1145478966993723392,2019-06-30 23:47:22+00:00,Sun Jun 30 23:47:22 +0000 2019,0,@AOC,#RoleModel #GreenNewDeal #AOC,,,#greennewdeal,"Washington, USA",AOC You have nothing to prove to Trump’s apprentice You are an example for our daughters and our boys as well RoleModel GreenNewDeal AOC,0.0,0.0,positive,0.2732,0.084,0.0,0.9159999999999999,Positive
67612,67612,1.14499e+18,73946146.0,"#Virginia Delegate @Sam_Rasoul discusses the #GreenNewDeal suggesting we check out @AOC’s video! We are @NetworkVirginia #WomensSummit getting our #WONK on and laying it all out on the table. Sam is also an @VAratifyERA #ERA patron Thanks, Sam. We adore you – at Hilton McLean Tysons Corner",1,https://twitter.com/CABlueBlaze/status/1144993879009177602,2019-06-29 15:39:48+00:00,Sat Jun 29 15:39:48 +0000 2019,4,@Sam_Rasoul @AOC @NetworkVirginia @VAratifyERA,#Virginia #GreenNewDeal #WomensSummit #WONK #ERA,,,#greennewdeal,"Washington, USA",Virginia Delegate SamRasoul discusses the GreenNewDeal suggesting we check out AOC’s video We are NetworkVirginia WomensSummit getting our WONK on and laying it all out on the table Sam is also an VAratifyERA ERA patron Thanks Sam We adore you – at Hilton McLean Tysons Corner,0.2,0.2,positive,0.7579,0.131,0.0,0.8690000000000001,Positive
67640,67640,1.13995e+18,592403411.0,My theory for @JayInslee leading a Democratic landslide in 2020: 1. He’s got the experience and skills to win purple and even red states. His focus and record on climate change can galvanize the enthusiasm of @AOC and make the idealistic #GreenNewDeal a practical reality.,0,https://twitter.com/EricOrts/status/1139950999467122688,2019-06-15 17:41:12+00:00,Sat Jun 15 17:41:12 +0000 2019,0,@JayInslee @AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",My theory for JayInslee leading a Democratic landslide in 2020 1 He’s got the experience and skills to win purple and even red states His focus and record on climate change can galvanize the enthusiasm of AOC and make the idealistic GreenNewDeal a practical reality,0.4,0.2,positive,0.8591,0.196,0.0,0.804,Positive
67663,67663,1.13524e+18,324643808.0,Sorry @AOC r #potus @realDonaldTrump best u 2 the #GreenNewDeal n all across #America we r seeing the #green in r paychecks #therealgreennewdeal #MAGA #KAG #MOREMONEYINPOCKET #THANKUPREZTRUMPB #POTUS $$$$$,0,https://twitter.com/pattilee60/status/1135238505435676673,2019-06-02 17:35:26+00:00,Sun Jun 02 17:35:26 +0000 2019,0,@AOC @realDonaldTrump,#potus #GreenNewDeal #America #green #therealgreennewdeal #MAGA #KAG #MOREMONEYINPOCKET #THANKUPREZTRUMPB #POTUS,,,#greennewdeal,"Washington, USA",Sorry AOC r potus realDonaldTrump best u 2 the GreenNewDeal n all across America we r seeing the green in r paychecks therealgreennewdeal MAGA KAG MOREMONEYINPOCKET THANKUPREZTRUMPB POTUS ,0.1,0.5333333333333333,positive,0.5994,0.165,0.051,0.784,Positive
67683,67683,1.13025e+18,2342590009.0,"Every movement deserves its own cocktail: the “Green New Deal,” a cool drink for a hot planet. At Hill Prince in Washington, DC, bartender Trip shows off the cocktail that he will enter in competition Sunday eve at The Wharf in DC. #GreenNewDeal #climatechange @AOC @sunrisemvmt",0,https://twitter.com/NickySundt/status/1130248651073294336,2019-05-19 23:07:32+00:00,Sun May 19 23:07:32 +0000 2019,1,@AOC @sunrisemvmt,#GreenNewDeal #climatechange,,,#greennewdeal,"Washington, USA",Every movement deserves its own cocktail the “Green New Deal” a cool drink for a hot planet At Hill Prince in Washington DC bartender Trip shows off the cocktail that he will enter in competition Sunday eve at The Wharf in DC GreenNewDeal climatechange AOC sunrisemvmt,0.22727272727272724,0.6509090909090911,positive,0.3182,0.051,0.0,0.9490000000000001,Positive
67697,67697,1.12868e+18,18981878.0,"Climate change “is the moral, the national security, public health, economic, and environmental issue of our time.” #GreenNewDeal #ClimateChange @AGU_Eos @theAGU @sunrisemvmt @SenMarkey @AOC @SenSanders https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd",11,https://twitter.com/RandyShowstack/status/1128680468298248192,2019-05-15 15:16:08+00:00,Wed May 15 15:16:08 +0000 2019,30,@AGU_Eos @theAGU @sunrisemvmt @SenMarkey @AOC @SenSanders,#GreenNewDeal #ClimateChange,,https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd,#greennewdeal,"Washington, USA",Climate change “is the moral the national security public health economic and environmental issue of our time” GreenNewDeal ClimateChange AGUEos theAGU sunrisemvmt SenMarkey AOC SenSanders newdealbackersrouseenthusiasticcrowd,0.06666666666666668,0.1722222222222222,positive,0.34,0.08800000000000001,0.0,0.912,Positive
