,Unnamed: 0,id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_hashtags,location,text_clean,tb_sentiment_polarity,tb_sentiment_subjectivity,textBlob_sentiment,vader_compound,vader_pos,vader_neg,vader_neu,V_Sentiment
53971,53971,1.12516e+18,990070195.0,"@RepSwalwell Ok, out of the LOOP de LOUPE! @AOC says 11 years now we are going to die and @BetoORourke says 10! @realDonaldTrump isn’t going to matter then.. #GreenNewDeal #Trump2020 #GlobalWarming",0,https://twitter.com/realJohn_Stiles/status/1125158027416481794,2019-05-05 21:59:12+00:00,Sun May 05 21:59:12 +0000 2019,0,@RepSwalwell @AOC @BetoORourke @realDonaldTrump,#GreenNewDeal #Trump2020 #GlobalWarming,,,#greennewdeal,Sweden,RepSwalwell Ok out of the LOOP de LOUPE AOC says 11 years now we are going to die and BetoORourke says 10 realDonaldTrump isn’t going to matter then GreenNewDeal Trump2020 GlobalWarming,0.5,0.5,positive,-0.3818,0.094,0.111,0.795,Negative
54025,54025,1.1121e+18,4885832644.0,It’s no use… The world is going to end in 12 years. —@AOC #Socialism #GreenNewDeal,0,https://twitter.com/KreauxShaMusic/status/1112104541653254144,2019-03-30 21:29:19+00:00,Sat Mar 30 21:29:19 +0000 2019,0,@AOC,#Socialism #GreenNewDeal,,,#greennewdeal,Sweden,It’s no use… The world is going to end in 12 years —AOC Socialism GreenNewDeal,0.0,0.0,positive,-0.29600000000000004,0.0,0.136,0.8640000000000001,Negative
54039,54039,1.11121e+18,2760033892.0,"The #GreenNewDeal has flaws but it focuses attention on an issue far more critical to our country than #TheWall If we do not have clean air and water not only we don't have a country, we do not have a future. Condemn @AOC if you will, but you must address the problem.",0,https://twitter.com/bmac2668/status/1111212823047229440,2019-03-28 10:25:57+00:00,Thu Mar 28 10:25:57 +0000 2019,2,@AOC,#GreenNewDeal #TheWall,,,#greennewdeal,Sweden,The GreenNewDeal has flaws but it focuses attention on an issue far more critical to our country than TheWall If we do not have clean air and water not only we dont have a country we do not have a future Condemn AOC if you will but you must address the problem,0.16111111111111112,0.6875,positive,-0.7935,0.047,0.168,0.785,Negative
54079,54079,1.11067e+18,790488876.0,"@AOC Green New Deal received NOOOO votes in the senate today! 53 republicans and 4 democrats voted no. Also, 42 Democrats and Bernie Sanders voted present Even the Dems know this bill is CRAP #GreenNewDeal #socialismsucks",0,https://twitter.com/NashYoung_/status/1110668163665092608,2019-03-26 22:21:40+00:00,Tue Mar 26 22:21:40 +0000 2019,0,@AOC,#GreenNewDeal #socialismsucks,,,#greennewdeal,Sweden,AOC Green New Deal received NOOOO votes in the senate today 53 republicans and 4 democrats voted no Also 42 Democrats and Bernie Sanders voted present Even the Dems know this bill is CRAP GreenNewDeal socialismsucks,-0.2159090909090909,0.3886363636363637,negative,-0.6739,0.0,0.14400000000000002,0.856,Negative
54098,54098,1.10875e+18,21410268.0,Radical right @foxandfriends #propaganda. Interesting the @AOC blowback has prompted the entire right wing to label everything SOCIALIST. The #GreenNewDeal is a conversation - a conversation America needs to have. The #GOP is desperate...,1,https://twitter.com/lynndukes/status/1108749224487907330,2019-03-21 15:16:29+00:00,Thu Mar 21 15:16:29 +0000 2019,0,@foxandfriends @AOC,#propaganda #GreenNewDeal #GOP,,https://twitter.com/MattGertz/status/1108707588252880898,#greennewdeal,Sweden,Radical right foxandfriends propaganda Interesting the AOC blowback has prompted the entire right wing to label everything SOCIALIST The GreenNewDeal is a conversation  a conversation America needs to have The GOP is desperate,0.061904761904761914,0.5494047619047618,positive,-0.1531,0.077,0.12300000000000001,0.8,Negative
54821,54821,1.12516e+18,990070195.0,"@RepSwalwell Ok, out of the LOOP de LOUPE! @AOC says 11 years now we are going to die and @BetoORourke says 10! @realDonaldTrump isn’t going to matter then.. #GreenNewDeal #Trump2020 #GlobalWarming",0,https://twitter.com/realJohn_Stiles/status/1125158027416481794,2019-05-05 21:59:12+00:00,Sun May 05 21:59:12 +0000 2019,0,@RepSwalwell @AOC @BetoORourke @realDonaldTrump,#GreenNewDeal #Trump2020 #GlobalWarming,,,#globalwarming,Sweden,RepSwalwell Ok out of the LOOP de LOUPE AOC says 11 years now we are going to die and BetoORourke says 10 realDonaldTrump isn’t going to matter then GreenNewDeal Trump2020 GlobalWarming,0.5,0.5,positive,-0.3818,0.094,0.111,0.795,Negative
54939,54939,1.12516e+18,990070195.0,"@RepSwalwell Ok, out of the LOOP de LOUPE! @AOC says 11 years now we are going to die and @BetoORourke says 10! @realDonaldTrump isn’t going to matter then.. #GreenNewDeal #Trump2020 #GlobalWarming",0,https://twitter.com/realJohn_Stiles/status/1125158027416481794,2019-05-05 21:59:12+00:00,Sun May 05 21:59:12 +0000 2019,0,@RepSwalwell @AOC @BetoORourke @realDonaldTrump,#GreenNewDeal #Trump2020 #GlobalWarming,,,#globalwarming,Sweden,RepSwalwell Ok out of the LOOP de LOUPE AOC says 11 years now we are going to die and BetoORourke says 10 realDonaldTrump isn’t going to matter then GreenNewDeal Trump2020 GlobalWarming,0.5,0.5,positive,-0.3818,0.094,0.111,0.795,Negative
64725,64725,1.18355e+18,1.18e+18,"What this theatrical belligerent idiot @AOC near tears talks about! From colonialism, racism, oppression, to fictitious #ClimateChange! #PuertoRico is it's not part of the #US! Is it free &amp; independent country annexed to the #US Some people aren't meant to populate, anyways! ",3,https://twitter.com/Templar_Nation/status/1183546823451041792,2019-10-14 00:55:26+00:00,Mon Oct 14 00:55:26 +0000 2019,6,@AOC,#ClimateChange #PuertoRico #US #US,,,#climatechange,"Washington, USA",What this theatrical belligerent idiot AOC near tears talks about From colonialism racism oppression to fictitious ClimateChange PuertoRico is its not part of the US Is it free amp independent country annexed to the US Some people arent meant to populate anyways ,-0.06000000000000001,0.425,negative,-0.7184,0.065,0.184,0.7509999999999999,Negative
64741,64741,1.18296e+18,108193922.0,Well @AOC the whole #climatechange #hoax is nothing but attacking #motherhood It is all about #populationcontrol about #killingbabies Some advice! Stop blabbing and start thinking. Stop being a #usefulidiot,0,https://twitter.com/FrStephenImb/status/1182956038858903553,2019-10-12 09:47:52+00:00,Sat Oct 12 09:47:52 +0000 2019,0,@AOC,#climatechange #hoax #motherhood #populationcontrol #killingbabies #usefulidiot,,,#climatechange,"Washington, USA",Well AOC the whole climatechange hoax is nothing but attacking motherhood It is all about populationcontrol about killingbabies Some advice Stop blabbing and start thinking Stop being a usefulidiot,0.2,0.4,positive,-0.3356,0.13699999999999998,0.205,0.659,Negative
65475,65475,1.16813e+18,1418532182.0,@AOC @BernieSanders Both of you should start paying attention. #climatechange is a hoax. ,0,https://twitter.com/RedskinGlen/status/1168131869134790656,2019-09-01 12:01:55+00:00,Sun Sep 01 12:01:55 +0000 2019,0,@AOC @BernieSanders,#climatechange,,https://twitter.com/EyesOnQ/status/1168081730957451264,#climatechange,"Washington, USA",AOC BernieSanders Both of you should start paying attention climatechange is a hoax ,0.0,0.0,positive,-0.2732,0.0,0.16,0.84,Negative
65600,65600,1.16309e+18,1418532182.0,#climatechange Hoax @BernieSanders @AOC,0,https://twitter.com/RedskinGlen/status/1163093882214764545,2019-08-18 14:22:45+00:00,Sun Aug 18 14:22:45 +0000 2019,3,@BernieSanders @AOC,#climatechange,,https://twitter.com/JonGault16/status/1163088042283823109,#climatechange,"Washington, USA",climatechange Hoax BernieSanders AOC,0.0,0.0,positive,-0.2732,0.0,0.41200000000000003,0.588,Negative
65894,65894,1.14901e+18,18981878.0,Declaring a “climate emergency is frankly acknowledging the actual scientific facts.” @repblumenauer @AOC @SenSanders #ClimateEmergency #ClimateChange @AGU_Eos @theAGU @AGUSciPolicy,1,https://twitter.com/RandyShowstack/status/1149013133178089472,2019-07-10 17:50:53+00:00,Wed Jul 10 17:50:53 +0000 2019,0,@repblumenauer @AOC @SenSanders @AGU_Eos @theAGU @AGUSciPolicy,#ClimateEmergency #ClimateChange,,https://eos.org/articles/legislators-introduce-climate-emergency-resolution,#climatechange,"Washington, USA",Declaring a “climate emergency is frankly acknowledging the actual scientific facts” repblumenauer AOC SenSanders ClimateEmergency ClimateChange AGUEos theAGU AGUSciPolicy,0.0,0.1,positive,-0.3818,0.0,0.133,0.867,Negative
66537,66537,1.127e+18,17755895.0,'Our kids' lives are at stake': @AOC slams @JoeBiden over his 'middle-ground' approach to fighting #climatechange https://www.businessinsider.com/alexandria-ocasio-cortez-slams-joe-biden-on-climate-change-2019-5?utm_content=bufferdcec0&amp;utm_medium=social&amp;utm_source=facebook.com&amp;utm_campaign=buffer-bi?utm_source=twitter&amp;utm_medium=referral&amp;utm_content=topbar&amp;utm_term=mobile&amp;referrer=twitter via @businessinsider,0,https://twitter.com/ortizee21ios08/status/1126997397647892480,2019-05-10 23:48:12+00:00,Fri May 10 23:48:12 +0000 2019,0,@AOC @JoeBiden @businessinsider,#climatechange,,https://www.businessinsider.com/alexandria-ocasio-cortez-slams-joe-biden-on-climate-change-2019-5?utm_content=bufferdcec0&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer-bi?utm_source=twitter&utm_medium=referral&utm_content=topbar&utm_term=mobile&referrer=twitter,#climatechange,"Washington, USA",Our kids lives are at stake AOC slams JoeBiden over his middleground approach to fighting climatechange ocasiocortezslamsjoebidenonclimatechange20195utmcontentbufferdcec0amputmmediumsocialamputmsourceutmcampaignbufferbiutmsourcetwitteramputmmediumreferralamputmcontenttopbaramputmtermmobileampreferrertwitter via businessinsider,0.0,0.0,positive,-0.3612,0.0,0.122,0.878,Negative
66815,66815,1.11566e+18,705293666.0,@AOC &amp; @RepRashida bring @OversightDems hearing on The Need for Leadership to Combat #ClimateChange and Protect #NatSec back to facts of #climateimpacts. Harm is borne unequally. Poverty reduces #resilience. Chuck Hagel agrees &amp; @johnkerry says we're complicit if we don't act. – at Rayburn House Office Building,0,https://twitter.com/MonicaEGowan/status/1115662392057372675,2019-04-09 17:06:56+00:00,Tue Apr 09 17:06:56 +0000 2019,0,@AOC @RepRashida @OversightDems @JohnKerry,#ClimateChange #NatSec #climateimpacts #resilience,,,#climatechange,"Washington, USA",AOC amp RepRashida bring OversightDems hearing on The Need for Leadership to Combat ClimateChange and Protect NatSec back to facts of climateimpacts Harm is borne unequally Poverty reduces resilience Chuck Hagel agrees amp johnkerry says were complicit if we dont act – at Rayburn House Office Building,0.0,0.0,positive,-0.7003,0.081,0.168,0.7509999999999999,Negative
66920,66920,1.1109e+18,9.89e+17,Women are strong as hell @AOC #womenareamazing #GreenNewDeal #ClimateChange ,2,https://twitter.com/FancyAcademic/status/1110897861225562112,2019-03-27 13:34:24+00:00,Wed Mar 27 13:34:24 +0000 2019,2,@AOC,#womenareamazing #GreenNewDeal #ClimateChange,,https://twitter.com/guardian/status/1110854289579216897,#climatechange,"Washington, USA",Women are strong as hell AOC womenareamazing GreenNewDeal ClimateChange ,0.4333333333333333,0.7333333333333333,positive,-0.3182,0.221,0.309,0.47,Negative
67370,67370,1.17537e+18,446473873.0,Women are leading the fight against the #ClimateCrisis @Jamie_Margolin @GretaThunberg @AOC @VarshPrakash . So gratefull for all of them #GreenNewDeal,0,https://twitter.com/mistafuntastic/status/1175374531747360768,2019-09-21 11:41:40+00:00,Sat Sep 21 11:41:40 +0000 2019,1,@Jamie_Margolin @GretaThunberg @AOC @VarshPrakash,#ClimateCrisis #GreenNewDeal,,,#greennewdeal,"Washington, USA",Women are leading the fight against the ClimateCrisis JamieMargolin GretaThunberg AOC VarshPrakash  So gratefull for all of them GreenNewDeal,0.0,0.0,positive,-0.3818,0.0,0.126,0.8740000000000001,Negative
67874,67874,1.11933e+18,31013444.0,"“Again, the women of the [CPC] have been putting their focus on bold legislative moves since they took office in January, whether it be the landmark #GreenNewDeal resolution sponsored by @AOC, @Ilhan’s #NOBAN legislation, or Pressley’s #BeHEARD Act to prevent workplace harassment",180,https://twitter.com/AyannaPressley/status/1119329184592035841,2019-04-19 19:57:28+00:00,Fri Apr 19 19:57:28 +0000 2019,1139,@AOC @Ilhan,#GreenNewDeal #NOBAN #BeHEARD,,https://twitter.com/voguemagazine/status/1119263630577602561,#greennewdeal,"Washington, USA",“Again the women of the CPC have been putting their focus on bold legislative moves since they took office in January whether it be the landmark GreenNewDeal resolution sponsored by AOC Ilhan’s NOBAN legislation or Pressley’s BeHEARD Act to prevent workplace harassment,0.3333333333333333,0.6666666666666666,positive,-0.128,0.10800000000000001,0.075,0.8170000000000001,Negative
67887,67887,1.11832e+18,3119877934.0,Steve and I wrote this piece about the new @ClimateCrisis committee (&amp; @sunrisemvmt &amp; @AOC ‘s fight for a Select Committee on the #GreenNewDeal) ,6,https://twitter.com/dharnanoor/status/1118320097691615232,2019-04-17 01:07:43+00:00,Wed Apr 17 01:07:43 +0000 2019,6,@ClimateCrisis @sunrisemvmt @AOC,#GreenNewDeal,,https://twitter.com/SteveAHorn/status/1118309710782820353,#greennewdeal,"Washington, USA",Steve and I wrote this piece about the new ClimateCrisis committee amp sunrisemvmt amp AOC ‘s fight for a Select Committee on the GreenNewDeal ,0.13636363636363635,0.4545454545454545,positive,-0.3818,0.0,0.11,0.89,Negative
67909,67909,1.11603e+18,9.95e+17,"10/ I'm not sure if @AOC follows #ScienceTwitter, but the #GreenNewDeal makes her one of my #30EarthMonthHeroes",3,https://twitter.com/TaotaoTasi/status/1116027702853742595,2019-04-10 17:18:33+00:00,Wed Apr 10 17:18:33 +0000 2019,6,@AOC,#ScienceTwitter #GreenNewDeal #30EarthMonthHeroes,,,#greennewdeal,"Washington, USA",10 Im not sure if AOC follows ScienceTwitter but the GreenNewDeal makes her one of my 30EarthMonthHeroes,-0.25,0.8888888888888888,negative,-0.1232,0.0,0.085,0.915,Negative
67947,67947,1.11246e+18,1646596627.0,"Thread by @leahstokes: ""Last night on @chrislhayes show, @AOC said Congressional colleagues tell her they can't support because their “distrir it.” She didn’t buy it and thought corporate $was the problem. Turns out, there’s evidence s […]"" #GreenNewDeal ",0,https://twitter.com/MarkFabian21/status/1112460492382134272,2019-03-31 21:03:44+00:00,Sun Mar 31 21:03:44 +0000 2019,0,@leahstokes @chrislhayes @AOC,#GreenNewDeal,,https://threadreaderapp.com/thread/1112088601469349888.html,#greennewdeal,"Washington, USA",Thread by leahstokes Last night on chrislhayes show AOC said Congressional colleagues tell her they cant support because their “distrir it” She didn’t buy it and thought corporate was the problem Turns out there’s evidence s … GreenNewDeal ,0.0,0.03333333333333333,positive,-0.607,0.0,0.127,0.873,Negative
67966,67966,1.11126e+18,3236463403.0,"Agree that this is a poor choice of words and characterization. Had this been a man, I’m highly doubtful that “flips out” would have even made it to a first draft. #AOC @AOC @KirstenPowers #genderbias #genderequity #unconsciousbias #Politics #GreenNewDeal ",0,https://twitter.com/DrKlintPeebles/status/1111260420252278784,2019-03-28 13:35:05+00:00,Thu Mar 28 13:35:05 +0000 2019,0,@AOC @KirstenPowers,#AOC #genderbias #genderequity #unconsciousbias #Politics #GreenNewDeal,,https://twitter.com/KirstenPowers/status/1111254870626127872,#greennewdeal,"Washington, USA",Agree that this is a poor choice of words and characterization Had this been a man I’m highly doubtful that “flips out” would have even made it to a first draft AOC AOC KirstenPowers genderbias genderequity unconsciousbias Politics GreenNewDeal ,-0.3166666666666667,0.6111111111111109,negative,-0.5095,0.061,0.14,0.799,Negative
67980,67980,1.11097e+18,165067329.0,"It seems @AOC and her #GreenNewDeal got as much support in the Senate as......I really have no comparison. I can't believe an entire room of politicians agreed without disscent, that something stupid was stupid.",0,https://twitter.com/NYYanksBear/status/1110969410255286272,2019-03-27 18:18:42+00:00,Wed Mar 27 18:18:42 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",It seems AOC and her GreenNewDeal got as much support in the Senate as really have no comparison I cant believe an entire room of politicians agreed without disscent that something stupid was stupid,-0.23999999999999996,0.605,negative,-0.6682,0.114,0.221,0.665,Negative
67981,67981,1.11097e+18,9.23e+17,"@RCamposDuffy @AOC AOC, the children in the south Bronx have a higher asthma rate because of their LIVING CONDITIONS! They live in apartments infected with MOLD! How about you start worrying about things that will ACTUALLY HELP CHILDREN????? #GreenNewDeal",0,https://twitter.com/lillysmithstee1/status/1110968977034014725,2019-03-27 18:16:59+00:00,Wed Mar 27 18:16:59 +0000 2019,0,@RCamposDuffy @AOC,#GreenNewDeal,,,#greennewdeal,"Washington, USA",RCamposDuffy AOC AOC the children in the south Bronx have a higher asthma rate because of their LIVING CONDITIONS They live in apartments infected with MOLD How about you start worrying about things that will ACTUALLY HELP CHILDREN GreenNewDeal,0.12878787878787878,0.3666666666666667,positive,-0.2885,0.078,0.127,0.795,Negative
67987,67987,1.1109e+18,9.89e+17,Women are strong as hell @AOC #womenareamazing #GreenNewDeal #ClimateChange,2,https://twitter.com/FancyAcademic/status/1110897861225562112,2019-03-27 13:34:24+00:00,Wed Mar 27 13:34:24 +0000 2019,2,@AOC,#womenareamazing #GreenNewDeal #ClimateChange,,https://twitter.com/guardian/status/1110854289579216897,#greennewdeal,"Washington, USA",Women are strong as hell AOC womenareamazing GreenNewDeal ClimateChange,0.4333333333333333,0.7333333333333333,positive,-0.3182,0.221,0.309,0.47,Negative
68018,68018,1.11059e+18,3236463403.0,"This is a pathetic attack on the principles of the #GreenNewDeal. Seriously? Posters? What’s next? Balloons and a piñata?? Our future deserves respect, due consideration, and #ACTION, not theatric dismissal. #ClimateActionNow #ClimateJustice @AOC #ClimateChangeIsReal",0,https://twitter.com/DrKlintPeebles/status/1110588803855593472,2019-03-26 17:06:19+00:00,Tue Mar 26 17:06:19 +0000 2019,0,@AOC,#GreenNewDeal #ACTION #ClimateActionNow #ClimateJustice #ClimateChangeIsReal,,https://twitter.com/AOC/status/1110586439409025024,#greennewdeal,"Washington, USA",This is a pathetic attack on the principles of the GreenNewDeal Seriously Posters What’s next Balloons and a piñata Our future deserves respect due consideration and ACTION not theatric dismissal ClimateActionNow ClimateJustice AOC ClimateChangeIsReal,-0.2263888888888889,0.37777777777777777,negative,-0.6597,0.078,0.215,0.7070000000000001,Negative
68064,68064,1.10731e+18,1.1e+18,"Eat shit , you guys are the lowest of the low. You spread hate and bullshit when ever you can. You make fun of a war hero after he is dead. @RepAOC @AOC @cenkuygur @SarahSmith4WA are working to make the USA a better place. #GreenNewDeal #GND #MedicareForAll #SundayMotivation",2,https://twitter.com/JesseD05553458/status/1107314735848931328,2019-03-17 16:16:20+00:00,Sun Mar 17 16:16:20 +0000 2019,6,@RepAOC @AOC @cenkuygur @SarahSmith4WA,#GreenNewDeal #GND #MedicareForAll #SundayMotivation,,,#greennewdeal,"Washington, USA",Eat shit  you guys are the lowest of the low You spread hate and bullshit when ever you can You make fun of a war hero after he is dead RepAOC AOC cenkuygur SarahSmith4WA are working to make the USA a better place GreenNewDeal GND MedicareForAll SundayMotivation,-0.06666666666666665,0.5166666666666667,negative,-0.9349,0.142,0.349,0.509,Negative
68113,68113,1.09665e+18,21450053.0,#CryinChuckSchumer selectively outraged yet again! Wuz it cuz he gotta go on record in support of Z #GreenNewDeal? perhaps #Fartingcows or his election-cycle immigration policy? Either way he's #mitch'sbitch As @AOC parties the night away havin killed 25K new jobs #watajoke not,0,https://twitter.com/ChefJayisin/status/1096648860393504774,2019-02-16 05:53:57+00:00,Sat Feb 16 05:53:57 +0000 2019,0,@AOC,#CryinChuckSchumer #GreenNewDeal #Fartingcows #mitch #watajoke,,,#greennewdeal,"Washington, USA",CryinChuckSchumer selectively outraged yet again Wuz it cuz he gotta go on record in support of Z GreenNewDeal perhaps Fartingcows or his electioncycle immigration policy Either way hes mitchsbitch As AOC parties the night away havin killed 25K new jobs watajoke not,-0.3212121212121212,0.4848484848484849,negative,-0.5574,0.107,0.159,0.7340000000000001,Negative
68433,68433,1.17537e+18,446473873.0,Women are leading the fight against the #ClimateCrisis @Jamie_Margolin @GretaThunberg @AOC @VarshPrakash . So gratefull for all of them #GreenNewDeal,0,https://twitter.com/mistafuntastic/status/1175374531747360768,2019-09-21 11:41:40+00:00,Sat Sep 21 11:41:40 +0000 2019,1,@Jamie_Margolin @GretaThunberg @AOC @VarshPrakash,#ClimateCrisis #GreenNewDeal,,,#climatecrisis,"Washington, USA",Women are leading the fight against the ClimateCrisis JamieMargolin GretaThunberg AOC VarshPrakash  So gratefull for all of them GreenNewDeal,0.0,0.0,positive,-0.3818,0.0,0.126,0.8740000000000001,Negative
68697,68697,1.14833e+18,930989606.0,"Proud of my Congressman @repblumenauer for joining with @AOC and @SenSanders in drafting a resolution on the climate crisis. I was visiting family in Philly, Bucks County, and the Pocono Mountains this week and have been unnerved by the extreme heat &amp; humidity. #ClimateCrisis ",0,https://twitter.com/RobAmerman/status/1148334989412589569,2019-07-08 20:56:11+00:00,Mon Jul 08 20:56:11 +0000 2019,0,@repblumenauer @AOC @SenSanders,#ClimateCrisis,,https://twitter.com/KtreeThomas/status/1148305620099092480,#climatecrisis,"Washington, USA",Proud of my Congressman repblumenauer for joining with AOC and SenSanders in drafting a resolution on the climate crisis I was visiting family in Philly Bucks County and the Pocono Mountains this week and have been unnerved by the extreme heat amp humidity ClimateCrisis ,0.3375,1.0,positive,-0.25,0.066,0.087,0.847,Negative
71131,71131,1.1892e+18,1.16e+18,“It’s important to remember that the cost of a dirty car also includes my nephew’s nebulizer.” @AOC @OversightDems #ActOnClimate #CleanerCars – at House Oversight Committee,0,https://twitter.com/elreynolds_5/status/1189201767159996418,2019-10-29 15:26:10+00:00,Tue Oct 29 15:26:10 +0000 2019,2,@AOC @OversightDems,#ActOnClimate #CleanerCars,,,#actonclimate,"Washington, USA",“It’s important to remember that the cost of a dirty car also includes my nephew’s nebulizer” AOC OversightDems ActOnClimate CleanerCars – at House Oversight Committee,-0.09999999999999998,0.9,negative,-0.2732,0.07,0.113,0.8170000000000001,Negative
71184,71184,1.17693e+18,2509097196.0,@Claudytilsummer @knikkiii @iris_marcelina @GreenLatinos @KamalaHarris @AOC #ActOnClimate #cleancars #cutmethane #CleanAir4kids In the Senate Gallery as they voted 54-41 to terminate President Trump’s declaration of a national emergency at the southern border – at U.S. Senate,1,https://twitter.com/BetolMartinez/status/1176933868101951489,2019-09-25 18:57:55+00:00,Wed Sep 25 18:57:55 +0000 2019,2,@Claudytilsummer @knikkiii @iris_marcelina @GreenLatinos @KamalaHarris @AOC,#ActOnClimate #cleancars #cutmethane #CleanAir4kids,,,#actonclimate,"Washington, USA",Claudytilsummer knikkiii irismarcelina GreenLatinos KamalaHarris AOC ActOnClimate cleancars cutmethane CleanAir4kids In the Senate Gallery as they voted 5441 to terminate President Trump’s declaration of a national emergency at the southern border – at  Senate,0.0,0.0,positive,-0.3818,0.0,0.077,0.9229999999999999,Negative
